year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,state_cd,Region,Division,State
2024,11,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",42,5,0.28,0,3.12,0,1.61,0,0,214,5,0,121,0,88,CT,Northeast,New England,Connecticut
2024,11,MQ,Envoy Air,BFL,"Bakersfield, CA: Meadows Field",29,2,1.96,0,0.04,0,0,1,0,49,48,0,1,0,0,CA,West,Pacific,California
2024,11,MQ,Envoy Air,BGR,"Bangor, ME: Bangor International",4,2,1,0,1,0,0,0,0,77,61,0,16,0,0,ME,Northeast,New England,Maine
2024,11,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",193,24,7.9,0.51,8.81,0,6.78,1,0,1086,326,55,367,0,338,AL,South,East South Central,Alabama
2024,11,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",85,8,1.25,1.17,1.89,0,3.69,0,0,366,56,57,72,0,181,MT,West,Mountain,Montana
2024,11,MQ,Envoy Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",59,9,1.41,1.51,2.63,0,3.45,0,0,532,48,246,114,0,124,ND,Midwest,West North Central,North Dakota
2024,11,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",59,7,0.61,1.15,2.25,0,2.99,1,0,425,89,23,67,0,246,IL,Midwest,East North Central,Illinois
2024,11,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",158,19,5.49,0,4.52,0,8.99,1,0,580,171,0,142,0,267,TN,South,East South Central,Tennessee
2024,11,MQ,Envoy Air,BOI,"Boise, ID: Boise Air Terminal",26,1,1,0,0,0,0,0,0,15,15,0,0,0,0,ID,West,Mountain,Idaho
2024,11,MQ,Envoy Air,BOS,"Boston, MA: Logan International",186,28,4.6,0.98,15.64,0,6.79,0,0,1751,314,59,766,0,612,MA,Northeast,New England,Massachusetts
2024,11,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",79,10,3.41,0.83,2.92,0,2.84,2,0,512,111,121,123,0,157,TX,South,West South Central,Texas
2024,11,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",134,10,3.48,0,2.27,0,4.25,3,0,428,150,0,74,0,204,LA,South,West South Central,Louisiana
2024,11,MQ,Envoy Air,BTV,"Burlington, VT: Burlington International",32,5,2.27,0,1.56,0,1.17,0,0,96,43,0,33,0,20,VT,Northeast,New England,Vermont
2024,11,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",80,7,0.12,1.16,2.23,0,3.49,0,0,1067,7,703,113,0,244,NY,Northeast,Mid-Atlantic,New York
2024,11,MQ,Envoy Air,BUR,"Burbank, CA: Bob Hope",11,3,1.75,0,0,0,1.25,0,0,112,76,0,0,0,36,CA,West,Pacific,California
2024,11,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",62,11,1.74,2.13,5.05,0,2.07,0,0,586,48,129,233,0,176,MD,South,South Atlantic,Maryland
2024,11,MQ,Envoy Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MT,West,Mountain,Montana
2024,11,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",70,6,0,1.89,1.75,0,2.37,1,0,983,0,548,88,0,347,TN,South,East South Central,Tennessee
2024,11,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",68,6,2.25,0,2.69,0,1.06,0,0,321,134,0,107,0,80,SC,South,South Atlantic,South Carolina
2024,11,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",116,19,4.92,0.72,6.46,0,6.89,0,0,930,248,71,239,0,372,IA,Midwest,West North Central,Iowa
2024,11,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",39,4,0.63,0,0.94,0,2.43,0,0,216,34,0,55,0,127,OH,Midwest,East North Central,Ohio
2024,11,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",12,4,0.11,0.31,1.83,0,1.76,0,0,204,2,25,101,0,76,TX,South,West South Central,Texas
2024,11,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",486,64,15.75,1,26.34,1,19.91,0,0,3521,1135,29,792,17,1548,NC,South,South Atlantic,North Carolina
2024,11,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",300,40,12.46,1.23,8.62,0,17.69,1,0,3208,795,154,431,0,1828,OH,Midwest,East North Central,Ohio
2024,11,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",89,14,3.17,1.23,3.77,0,5.82,0,0,1057,196,49,187,0,625,IL,Midwest,East North Central,Illinois
2024,11,MQ,Envoy Air,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",4,1,1,0,0,0,0,0,0,16,16,0,0,0,0,CO,West,Mountain,Colorado
2024,11,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",117,22,6.74,1.57,4.18,0,9.51,2,0,1498,800,87,159,0,452,MO,Midwest,West North Central,Missouri
2024,11,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",147,11,1,2.22,3.75,0,4.03,4,0,1180,15,764,159,0,242,TX,South,West South Central,Texas
2024,11,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",206,26,6.26,0.26,6.05,0,13.43,1,0,1159,318,22,156,0,663,OH,Midwest,East North Central,Ohio
2024,11,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",25,1,0.18,0,0.82,0,0,0,0,33,6,0,27,0,0,OH,Midwest,East North Central,Ohio
2024,11,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",317,44,11.43,0.89,18.14,1,12.54,0,0,1692,417,32,512,39,692,DC,South,South Atlantic,District of Columbia
2024,11,MQ,Envoy Air,DEN,"Denver, CO: Denver International",14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CO,West,Mountain,Colorado
2024,11,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",5095,732,151.48,92.62,253.09,2.45,232.37,82,21,53942,11203,9440,14889,59,18351,TX,South,West South Central,Texas
2024,11,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",66,8,4,0.37,2.05,0,1.58,0,0,380,219,7,53,0,101,IA,Midwest,West North Central,Iowa
2024,11,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",117,12,4.73,0.62,4.84,0,1.8,1,0,614,244,46,194,0,130,MI,Midwest,East North Central,Michigan
2024,11,MQ,Envoy Air,ECP,"Panama City, FL: Northwest Florida Beaches International",59,12,3.3,0.04,3.52,0,5.15,0,0,608,134,5,93,0,376,FL,South,South Atlantic,Florida
2024,11,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",106,6,3,0.37,1.63,0,1,1,0,198,105,13,45,0,35,TX,South,West South Central,Texas
2024,11,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",59,5,1,0.68,2.1,0,1.22,1,0,172,26,36,70,0,40,IN,Midwest,East North Central,Indiana
2024,11,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",80,29,4.48,3.05,18.83,0,2.64,0,0,1805,334,248,1003,0,220,NJ,Northeast,Mid-Atlantic,New Jersey
2024,11,MQ,Envoy Air,EYW,"Key West, FL: Key West International",167,16,6.44,1,4.16,0,4.4,0,0,640,330,51,125,0,134,FL,South,South Atlantic,Florida
2024,11,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",168,20,2.64,2.62,7.48,0,7.26,2,2,904,109,107,201,0,487,ND,Midwest,West North Central,North Dakota
2024,11,MQ,Envoy Air,FAT,"Fresno, CA: Fresno Yosemite International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA,West,Pacific,California
2024,11,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",94,16,3.71,0.64,8.82,0,2.84,0,0,1055,229,61,575,0,190,SD,Midwest,West North Central,South Dakota
2024,11,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",83,12,7.33,0,2.79,0,1.88,4,0,565,373,0,94,0,98,AR,South,West South Central,Arkansas
2024,11,MQ,Envoy Air,FWA,"Fort Wayne, IN: Fort Wayne International",80,9,3,0.04,4,0,1.96,0,0,467,96,11,86,0,274,IN,Midwest,East North Central,Indiana
2024,11,MQ,Envoy Air,GCK,"Garden City, KS: Garden City Regional",50,6,2.44,0,1.88,0,1.68,1,0,261,120,0,52,0,89,KS,Midwest,West North Central,Kansas
2024,11,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",75,10,2.48,1.2,4.04,0,2.27,1,1,1176,134,685,245,0,112,CO,West,Mountain,Colorado
2024,11,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",57,5,1.83,0.68,1.35,0,1.14,0,0,157,49,32,32,0,44,FL,South,South Atlantic,Florida
2024,11,MQ,Envoy Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",28,7,0.25,0.52,1,0,5.23,1,0,371,8,29,39,0,295,MS,South,East South Central,Mississippi
2024,11,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WI,Midwest,East North Central,Wisconsin
2024,11,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",97,19,8.53,0.61,6.96,0,2.91,2,1,835,309,51,172,0,303,TX,South,West South Central,Texas
2024,11,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",74,6,1.03,1.36,1.3,0,2.32,0,0,475,41,199,86,0,149,MI,Midwest,East North Central,Michigan
2024,11,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",113,10,1.26,1,4.41,0,3.33,1,0,416,108,21,125,0,162,NC,South,South Atlantic,North Carolina
2024,11,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",159,20,2.91,0,7.43,0.7,8.97,0,0,958,268,0,195,16,479,SC,South,South Atlantic,South Carolina
2024,11,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",86,13,4.7,0,6.02,0,2.28,0,1,366,142,0,150,0,74,SC,South,South Atlantic,South Carolina
2024,11,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",130,20,3.53,1.3,8.79,0,6.39,5,0,784,123,65,301,0,295,TX,South,West South Central,Texas
2024,11,MQ,Envoy Air,HPN,"White Plains, NY: Westchester County",104,11,2.74,0.97,4.95,0,2.34,0,0,591,69,163,277,0,82,NY,Northeast,Mid-Atlantic,New York
2024,11,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",118,12,1.18,0.99,5.23,0,4.6,2,0,794,126,40,205,0,423,TX,South,West South Central,Texas
2024,11,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",54,5,1.11,2.2,0.27,0,1.43,1,0,317,140,114,29,0,34,AL,South,East South Central,Alabama
2024,11,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",122,12,5.68,0.07,4.47,0,1.77,2,0,488,264,2,148,0,74,TX,South,West South Central,Texas
2024,11,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",133,34,7.91,0.05,20.52,0,5.52,2,0,1462,357,4,798,0,303,KS,Midwest,West North Central,Kansas
2024,11,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",65,8,0.33,0.74,2.91,0,4.02,1,0,610,12,152,183,0,263,NC,South,South Atlantic,North Carolina
2024,11,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",128,20,1.19,0.37,11.5,0,6.94,0,0,1050,33,46,470,0,501,IN,Midwest,East North Central,Indiana
2024,11,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",79,9,2.08,0.06,3.58,0,3.29,0,0,458,70,7,205,0,176,MS,South,East South Central,Mississippi
2024,11,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",113,6,4.47,0,1.22,0,0.3,1,0,302,261,0,34,0,7,FL,South,South Atlantic,Florida
2024,11,MQ,Envoy Air,LAX,"Los Angeles, CA: Los Angeles International",25,1,1,0,0,0,0,0,0,21,21,0,0,0,0,CA,West,Pacific,California
2024,11,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",105,12,1.45,1.24,3.88,0,5.43,1,0,936,95,250,191,0,400,TX,South,West South Central,Texas
2024,11,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",46,2,0,0.28,0.16,0,1.56,0,0,223,0,32,9,0,182,KY,South,East South Central,Kentucky
2024,11,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",30,6,1.81,0,3.31,0,0.88,0,0,220,70,0,108,0,42,LA,South,West South Central,Louisiana
2024,11,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",271,35,9.98,1.38,12.49,0,11.15,4,0,1434,391,79,361,0,603,AR,South,West South Central,Arkansas
2024,11,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",137,13,6.74,1.72,2.12,0,2.42,1,0,668,249,95,144,0,180,TX,South,West South Central,Texas
2024,11,MQ,Envoy Air,LSE,"La Crosse, WI: La Crosse Regional",51,10,2.17,2,4.89,0,0.94,0,0,291,74,45,153,0,19,WI,Midwest,East North Central,Wisconsin
2024,11,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",211,28,5.88,2.56,12.49,0,7.07,5,0,2047,226,639,442,0,740,TX,South,West South Central,Texas
2024,11,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",75,7,1.6,0.11,4.32,0,0.97,0,0,305,28,20,163,0,94,MO,Midwest,West North Central,Missouri
2024,11,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",93,14,4.37,0.67,5.75,0,3.21,1,1,624,192,84,156,0,192,TN,South,East South Central,Tennessee
2024,11,MQ,Envoy Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",58,8,1.74,0,1.46,0,4.79,1,0,213,44,0,34,0,135,TX,South,West South Central,Texas
2024,11,MQ,Envoy Air,MGM,"Montgomery, AL: Montgomery Regional",12,1,0,0.16,0,0,0.84,0,0,190,0,31,0,0,159,AL,South,East South Central,Alabama
2024,11,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",85,10,0.18,0.27,3.69,0,5.86,2,1,612,4,31,224,0,353,KS,Midwest,West North Central,Kansas
2024,11,MQ,Envoy Air,MHT,"Manchester, NH: Manchester Boston Regional",5,1,1,0,0,0,0,0,0,66,66,0,0,0,0,NH,Northeast,New England,New Hampshire
2024,11,MQ,Envoy Air,MIA,"Miami, FL: Miami International",1303,122,44.91,0.72,35.78,0.97,39.61,0,0,6178,3109,33,1332,36,1668,FL,South,South Atlantic,Florida
2024,11,MQ,Envoy Air,MLI,"Moline, IL: Quad Cities International",68,7,2.42,0.88,0.25,0,3.45,1,0,481,50,41,21,0,369,IL,Midwest,East North Central,Illinois
2024,11,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",87,13,4.33,1.3,3.85,0,3.52,2,2,999,266,154,208,0,371,LA,South,West South Central,Louisiana
2024,11,MQ,Envoy Air,MOB,"Mobile, AL: Mobile Regional",88,11,0.34,0.68,0.88,0,9.1,1,0,691,18,76,59,0,538,AL,South,East South Central,Alabama
2024,11,MQ,Envoy Air,MQT,"Marquette, MI: Marquette Sawyer Regional",30,6,1.06,0.23,2.59,0,2.12,0,0,350,37,28,112,0,173,MI,Midwest,East North Central,Michigan
2024,11,MQ,Envoy Air,MRY,"Monterey, CA: Monterey Regional",74,8,2.13,0,4.8,0,1.07,0,0,282,101,0,134,0,47,CA,West,Pacific,California
2024,11,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",71,12,1.69,0.43,4.75,0,5.12,1,0,522,32,13,288,0,189,WI,Midwest,East North Central,Wisconsin
2024,11,MQ,Envoy Air,MSO,"Missoula, MT: Missoula Montana",25,1,0,1,0,0,0,0,0,28,0,28,0,0,0,MT,West,Mountain,Montana
2024,11,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",72,12,4.93,2.17,1.93,0,2.97,0,0,678,143,116,146,0,273,MN,Midwest,West North Central,Minnesota
2024,11,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",62,6,1.88,1,2.5,0,0.61,0,0,190,60,52,59,0,19,LA,South,West South Central,Louisiana
2024,11,MQ,Envoy Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",31,4,0.48,0.96,0.19,0,2.38,0,0,123,11,24,9,0,79,SC,South,South Atlantic,South Carolina
2024,11,MQ,Envoy Air,OKC,"Oklahoma City, OK: Will Rogers World",116,16,5.13,0.03,6.03,0,4.82,3,0,455,148,1,136,0,170,OK,South,West South Central,Oklahoma
2024,11,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",53,6,2.35,1,1.06,0,1.59,0,0,350,147,28,20,0,155,NE,Midwest,West North Central,Nebraska
2024,11,MQ,Envoy Air,ONT,"Ontario, CA: Ontario International",25,1,0.06,0,0,0,0.94,0,0,17,1,0,0,0,16,CA,West,Pacific,California
2024,11,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",2774,457,105.62,9.34,180.02,0.98,161.03,10,0,29620,7748,650,7046,25,14151,IL,Midwest,East North Central,Illinois
2024,11,MQ,Envoy Air,ORF,"Norfolk, VA: Norfolk International",51,4,0.86,0,0.12,0,3.02,0,0,137,19,0,9,0,109,VA,South,South Atlantic,Virginia
2024,11,MQ,Envoy Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",753,67,16.41,3.09,24.64,0,22.86,1,0,3709,1619,430,586,0,1074,AZ,West,Mountain,Arizona
2024,11,MQ,Envoy Air,PIA,"Peoria, IL: General Downing - Peoria International",92,14,6.01,0.21,4.4,0,3.37,1,1,1129,603,36,150,0,340,IL,Midwest,East North Central,Illinois
2024,11,MQ,Envoy Air,PIT,"Pittsburgh, PA: Pittsburgh International",69,10,2.14,0.17,6.4,0,1.29,0,1,558,145,32,242,0,139,PA,Northeast,Mid-Atlantic,Pennsylvania
2024,11,MQ,Envoy Air,PNS,"Pensacola, FL: Pensacola International",133,7,2.93,0,2.57,0,1.49,0,0,206,88,0,53,0,65,FL,South,South Atlantic,Florida
2024,11,MQ,Envoy Air,PSP,"Palm Springs, CA: Palm Springs International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA,West,Pacific,California
2024,11,MQ,Envoy Air,PVD,"Providence, RI: Rhode Island Tf Green International",33,5,1,0.19,3.81,0,0,0,0,211,18,22,171,0,0,RI,Northeast,New England,Rhode Island
2024,11,MQ,Envoy Air,PWM,"Portland, ME: Portland International Jetport",11,1,0.61,0,0,0,0.39,0,0,100,61,0,0,0,39,ME,Northeast,New England,Maine
2024,11,MQ,Envoy Air,RAP,"Rapid City, SD: Rapid City Regional",72,10,1.55,0.61,1.65,0,6.19,0,1,502,36,45,46,0,375,SD,Midwest,West North Central,South Dakota
2024,11,MQ,Envoy Air,RDM,"Bend/Redmond, OR: Roberts Field",55,2,0.96,0,0.04,0,1,0,0,80,25,0,1,0,54,OR,West,Pacific,Oregon
2024,11,MQ,Envoy Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",69,5,1.53,0.19,2.81,0,0.47,0,0,172,77,9,78,0,8,NC,South,South Atlantic,North Carolina
2024,11,MQ,Envoy Air,RIC,"Richmond, VA: Richmond International",15,2,1.05,0,0,0,0.95,0,0,70,49,0,0,0,21,VA,South,South Atlantic,Virginia
2024,11,MQ,Envoy Air,RNO,"Reno, NV: Reno/Tahoe International",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NV,West,Mountain,Nevada
2024,11,MQ,Envoy Air,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",94,12,2.68,1.64,2.71,0,4.97,0,0,719,89,172,160,0,298,NY,Northeast,Mid-Atlantic,New York
2024,11,MQ,Envoy Air,RST,"Rochester, MN: Rochester International",6,2,1,0,0,0,1,0,0,186,151,0,0,0,35,MN,Midwest,West North Central,Minnesota
2024,11,MQ,Envoy Air,SAT,"San Antonio, TX: San Antonio International",9,1,0,0,0.93,0,0.07,0,0,27,0,0,25,0,2,TX,South,West South Central,Texas
2024,11,MQ,Envoy Air,SAV,"Savannah, GA: Savannah/Hilton Head International",132,8,3.66,0,0.67,0,3.68,0,0,506,110,0,14,0,382,GA,South,South Atlantic,Georgia
2024,11,MQ,Envoy Air,SBA,"Santa Barbara, CA: Santa Barbara Municipal",46,1,0.47,0,0,0,0.53,0,1,19,9,0,0,0,10,CA,West,Pacific,California
2024,11,MQ,Envoy Air,SBP,"San Luis Obispo, CA: San Luis County Regional",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CA,West,Pacific,California
2024,11,MQ,Envoy Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",82,13,6.09,0.57,2.89,0,3.46,0,0,748,190,133,140,0,285,KY,South,East South Central,Kentucky
2024,11,MQ,Envoy Air,SEA,"Seattle, WA: Seattle/Tacoma International",10,1,0,0,1,0,0,0,0,16,0,0,16,0,0,WA,West,Pacific,Washington
2024,11,MQ,Envoy Air,SGF,"Springfield, MO: Springfield-Branson National",319,41,12.92,2.76,15.55,0,9.76,3,1,2178,438,437,503,0,800,MO,Midwest,West North Central,Missouri
2024,11,MQ,Envoy Air,SHV,"Shreveport, LA: Shreveport Regional",78,6,0.28,0.42,3.03,0,2.27,1,0,396,7,51,143,0,195,LA,South,West South Central,Louisiana
2024,11,MQ,Envoy Air,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",34,6,1.59,0,3.06,0,1.35,0,0,212,67,0,108,0,37,CA,West,Pacific,California
2024,11,MQ,Envoy Air,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",12,2,0,0.08,0.27,0,1.65,0,0,104,0,3,18,0,83,TX,South,West South Central,Texas
2024,11,MQ,Envoy Air,SLC,"Salt Lake City, UT: Salt Lake City International",48,7,2.51,0.02,4.47,0,0,0,0,343,142,3,198,0,0,UT,West,Mountain,Utah
2024,11,MQ,Envoy Air,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",51,4,2,0,1,0,1,1,0,120,58,0,44,0,18,TX,South,West South Central,Texas
2024,11,MQ,Envoy Air,STL,"St. Louis, MO: St Louis Lambert International",106,11,4.52,0.12,4.17,0,2.2,0,1,526,201,13,170,0,142,MO,Midwest,West North Central,Missouri
2024,11,MQ,Envoy Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",49,8,1.09,0,6.91,0,0,0,1,376,67,0,309,0,0,CA,West,Pacific,California
2024,11,MQ,Envoy Air,SYR,"Syracuse, NY: Syracuse Hancock International",76,9,3.68,0.24,0.17,0,4.91,0,1,369,128,21,15,0,205,NY,Northeast,Mid-Atlantic,New York
2024,11,MQ,Envoy Air,TLH,"Tallahassee, FL: Tallahassee International",218,28,9.24,0.35,7.65,0,10.76,2,0,1338,441,20,261,0,616,FL,South,South Atlantic,Florida
2024,11,MQ,Envoy Air,TPA,"Tampa, FL: Tampa International",133,12,5.01,0,1.04,0,5.95,0,0,397,138,0,38,0,221,FL,South,South Atlantic,Florida
2024,11,MQ,Envoy Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",8,2,0,1.58,0.42,0,0,0,0,251,0,154,97,0,0,TN,South,East South Central,Tennessee
2024,11,MQ,Envoy Air,TUL,"Tulsa, OK: Tulsa International",83,11,3.07,0.15,4.92,0,2.85,2,0,636,268,8,212,0,148,OK,South,West South Central,Oklahoma
2024,11,MQ,Envoy Air,TUS,"Tucson, AZ: Tucson International",64,3,0.69,0,0,0,2.31,0,0,64,13,0,0,0,51,AZ,West,Mountain,Arizona
2024,11,MQ,Envoy Air,TVC,"Traverse City, MI: Cherry Capital",48,7,2.62,0.09,2.78,0,1.51,0,0,419,169,12,129,0,109,MI,Midwest,East North Central,Michigan
2024,11,MQ,Envoy Air,TYS,"Knoxville, TN: McGhee Tyson",68,10,3.61,0.12,4.55,0,1.72,0,0,444,211,2,198,0,33,TN,South,East South Central,Tennessee
2024,11,MQ,Envoy Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",90,8,3.97,0,1,0,3.03,0,0,339,199,0,16,0,124,FL,South,South Atlantic,Florida
2024,11,MQ,Envoy Air,XNA,"Fayetteville, AR: Northwest Arkansas National",501,41,4.75,3.52,15.32,0,17.42,3,2,2919,195,435,610,0,1679,AR,South,West South Central,Arkansas
2024,11,MQ,Envoy Air,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",38,4,2,0,0,1,1,0,0,145,64,0,0,20,61,AZ,West,Mountain,Arizona
2024,11,NK,Spirit Airlines,ABQ,"Albuquerque, NM: Albuquerque International Sunport",26,3,1,0,2,0,0,0,0,110,32,0,78,0,0,NM,West,Mountain,New Mexico
2024,11,NK,Spirit Airlines,ACY,"Atlantic City, NJ: Atlantic City International",241,26,8.47,0,8.06,0,9.48,0,0,2086,756,0,392,0,938,NJ,Northeast,Mid-Atlantic,New Jersey
2024,11,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",842,237,37.82,0,151.59,1.73,45.87,3,0,14130,2536,0,7407,38,4149,GA,South,South Atlantic,Georgia
2024,11,NK,Spirit Airlines,AUS,"Austin, TX: Austin - Bergstrom International",101,6,2.4,0,2.6,0,1,0,0,656,242,0,366,0,48,TX,South,West South Central,Texas
2024,11,NK,Spirit Airlines,BDL,"Hartford, CT: Bradley International",58,8,2.59,0,3.75,0,1.66,0,0,411,75,0,231,0,105,CT,Northeast,New England,Connecticut
2024,11,NK,Spirit Airlines,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",26,2,1.13,0,0.05,0,0.82,0,0,91,42,0,3,0,46,AL,South,East South Central,Alabama
2024,11,NK,Spirit Airlines,BNA,"Nashville, TN: Nashville International",254,39,9.37,0,20.68,0,8.95,0,0,2657,622,0,1351,0,684,TN,South,East South Central,Tennessee
2024,11,NK,Spirit Airlines,BOI,"Boise, ID: Boise Air Terminal",33,3,1,0,0.09,0,1.91,0,0,162,74,0,3,0,85,ID,West,Mountain,Idaho
2024,11,NK,Spirit Airlines,BOS,"Boston, MA: Logan International",464,65,12.14,0,41.25,0,11.61,0,0,4097,702,0,2800,0,595,MA,Northeast,New England,Massachusetts
2024,11,NK,Spirit Airlines,BUR,"Burbank, CA: Bob Hope",215,26,9.46,0,11.89,0,4.65,1,1,1033,472,0,419,0,142,CA,West,Pacific,California
2024,11,NK,Spirit Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",530,76,23.29,1.71,33.07,0,17.93,1,0,5031,2000,56,1910,0,1065,MD,South,South Atlantic,Maryland
2024,11,NK,Spirit Airlines,CHS,"Charleston, SC: Charleston AFB/International",79,11,4.58,0,3.42,0,3,0,0,762,482,0,83,0,197,SC,South,South Atlantic,South Carolina
2024,11,NK,Spirit Airlines,CLE,"Cleveland, OH: Cleveland-Hopkins International",35,5,4.13,0,0.87,0,0,0,0,210,171,0,39,0,0,OH,Midwest,East North Central,Ohio
